
0.0 0.0 0.0
0.01 0.0 0.0
0.01 0.01 0.154336444544

0.01 0.0 0.0
0.02 0.0 0.0
0.02 0.01 0.00554788335072
0.01 0.01 0.154336444544
0.02 0.01 0.00554788335072
0.01 0.0 0.0

0.01 0.01 0.154336444544
0.02 0.01 0.00554788335072
0.02 0.02 0.0960974254455

0.02 0.0 0.0
0.03 0.0 0.0
0.03 0.01 -0.0340424748398
0.02 0.01 0.00554788335072
0.03 0.01 -0.0340424748398
0.02 0.0 0.0

0.02 0.01 0.00554788335072
0.03 0.01 -0.0340424748398
0.03 0.02 0.0687693231229
0.02 0.02 0.0960974254455
0.03 0.02 0.0687693231229
0.02 0.01 0.00554788335072

0.02 0.02 0.0960974254455
0.03 0.02 0.0687693231229
0.03 0.03 0.0416145035491

0.03 0.0 0.0
0.04 0.0 0.0
0.04 0.01 -0.042761107258
0.03 0.01 -0.0340424748398
0.04 0.01 -0.042761107258
0.03 0.0 0.0

0.03 0.01 -0.0340424748398
0.04 0.01 -0.042761107258
0.04 0.02 0.0534074445441
0.03 0.02 0.0687693231229
0.04 0.02 0.0534074445441
0.03 0.01 -0.0340424748398

0.03 0.02 0.0687693231229
0.04 0.02 0.0534074445441
0.04 0.03 0.0598006607151
0.03 0.03 0.0416145035491
0.04 0.03 0.0598006607151
0.03 0.02 0.0687693231229

0.03 0.03 0.0416145035491
0.04 0.03 0.0598006607151
0.04 0.04 0.0170016393377

0.04 0.0 0.0
0.05 0.0 0.0
0.05 0.01 -0.0521471066671
0.04 0.01 -0.042761107258
0.05 0.01 -0.0521471066671
0.04 0.0 0.0

0.04 0.01 -0.042761107258
0.05 0.01 -0.0521471066671
0.05 0.02 0.030465879403
0.04 0.02 0.0534074445441
0.05 0.02 0.030465879403
0.04 0.01 -0.042761107258

0.04 0.02 0.0534074445441
0.05 0.02 0.030465879403
0.05 0.03 0.0634882929496
0.04 0.03 0.0598006607151
0.05 0.03 0.0634882929496
0.04 0.02 0.0534074445441

0.04 0.03 0.0598006607151
0.05 0.03 0.0634882929496
0.05 0.04 0.0301236447428
0.04 0.04 0.0170016393377
0.05 0.04 0.0301236447428
0.04 0.03 0.0598006607151

0.04 0.04 0.0170016393377
0.05 0.04 0.0301236447428
0.05 0.05 0.00649551893945

0.05 0.0 0.0
0.06 0.0 0.0
0.06 0.01 -0.0530925796731
0.05 0.01 -0.0521471066671
0.06 0.01 -0.0530925796731
0.05 0.0 0.0

0.05 0.01 -0.0521471066671
0.06 0.01 -0.0530925796731
0.06 0.02 0.0290583649186
0.05 0.02 0.030465879403
0.06 0.02 0.0290583649186
0.05 0.01 -0.0521471066671

0.05 0.02 0.030465879403
0.06 0.02 0.0290583649186
0.06 0.03 0.0743899276036
0.05 0.03 0.0634882929496
0.06 0.03 0.0743899276036
0.05 0.02 0.030465879403

0.05 0.03 0.0634882929496
0.06 0.03 0.0743899276036
0.06 0.04 0.0450981010879
0.05 0.04 0.0301236447428
0.06 0.04 0.0450981010879
0.05 0.03 0.0634882929496

0.05 0.04 0.0301236447428
0.06 0.04 0.0450981010879
0.06 0.05 0.0137012385877
0.05 0.05 0.00649551893945
0.06 0.05 0.0137012385877
0.05 0.04 0.0301236447428

0.05 0.05 0.00649551893945
0.06 0.05 0.0137012385877
0.06 0.06 0.00247924141899

0.06 0.0 0.0
0.07 0.0 0.0
0.07 0.01 -0.057338680555
0.06 0.01 -0.0530925796731
0.07 0.01 -0.057338680555
0.06 0.0 0.0

0.06 0.01 -0.0530925796731
0.07 0.01 -0.057338680555
0.07 0.02 0.0150259095251
0.06 0.02 0.0290583649186
0.07 0.02 0.0150259095251
0.06 0.01 -0.0530925796731

0.06 0.02 0.0290583649186
0.07 0.02 0.0150259095251
0.07 0.03 0.0721639694697
0.06 0.03 0.0743899276036
0.07 0.03 0.0721639694697
0.06 0.02 0.0290583649186

0.06 0.03 0.0743899276036
0.07 0.03 0.0721639694697
0.07 0.04 0.0554173610284
0.06 0.04 0.0450981010879
0.07 0.04 0.0554173610284
0.06 0.03 0.0743899276036

0.06 0.04 0.0450981010879
0.07 0.04 0.0554173610284
0.07 0.05 0.0221072346304
0.06 0.05 0.0137012385877
0.07 0.05 0.0221072346304
0.06 0.04 0.0450981010879

0.06 0.05 0.0137012385877
0.07 0.05 0.0221072346304
0.07 0.06 0.00548812166131
0.06 0.06 0.00247924141899
0.07 0.06 0.00548812166131
0.06 0.05 0.0137012385877

0.06 0.06 0.00247924141899
0.07 0.06 0.00548812166131
0.07 0.07 0.000925362935627

0.07 0.0 0.0
0.08 0.0 0.0
0.08 0.01 -0.0570133644527
0.07 0.01 -0.057338680555
0.08 0.01 -0.0570133644527
0.07 0.0 0.0

0.07 0.01 -0.057338680555
0.08 0.01 -0.0570133644527
0.08 0.02 0.0198288833507
0.07 0.02 0.0150259095251
0.08 0.02 0.0198288833507
0.07 0.01 -0.057338680555

0.07 0.02 0.0150259095251
0.08 0.02 0.0198288833507
0.08 0.03 0.0856187832345
0.07 0.03 0.0721639694697
0.08 0.03 0.0856187832345
0.07 0.02 0.0150259095251

0.07 0.03 0.0721639694697
0.08 0.03 0.0856187832345
0.08 0.04 0.0724754254455
0.07 0.04 0.0554173610284
0.08 0.04 0.0724754254455
0.07 0.03 0.0721639694697

0.07 0.04 0.0554173610284
0.08 0.04 0.0724754254455
0.08 0.05 0.0335668396503
0.07 0.05 0.0221072346304
0.08 0.05 0.0335668396503
0.07 0.04 0.0554173610284

0.07 0.05 0.0221072346304
0.08 0.05 0.0335668396503
0.08 0.06 0.010129782134
0.07 0.06 0.00548812166131
0.08 0.06 0.010129782134
0.07 0.05 0.0221072346304

0.07 0.06 0.00548812166131
0.08 0.06 0.010129782134
0.08 0.07 0.0021705193999
0.07 0.07 0.000925362935627
0.08 0.07 0.0021705193999
0.07 0.06 0.00548812166131

0.07 0.07 0.000925362935627
0.08 0.07 0.0021705193999
0.08 0.08 0.00034615311746

0.08 0.0 0.0
0.09 0.0 0.0
0.09 0.01 -0.0595594121138
0.08 0.01 -0.0570133644527
0.09 0.01 -0.0595594121138
0.08 0.0 0.0

0.08 0.01 -0.0570133644527
0.09 0.01 -0.0595594121138
0.09 0.02 0.0105168180724
0.08 0.02 0.0198288833507
0.09 0.02 0.0105168180724
0.08 0.01 -0.0570133644527

0.08 0.02 0.0198288833507
0.09 0.02 0.0105168180724
0.09 0.03 0.0831054445441
0.08 0.03 0.0856187832345
0.09 0.03 0.0831054445441
0.08 0.02 0.0198288833507

0.08 0.03 0.0856187832345
0.09 0.03 0.0831054445441
0.09 0.04 0.0811843528847
0.08 0.04 0.0724754254455
0.09 0.04 0.0811843528847
0.08 0.03 0.0856187832345

0.08 0.04 0.0724754254455
0.09 0.04 0.0811843528847
0.09 0.05 0.0438811116803
0.08 0.05 0.0335668396503
0.09 0.05 0.0438811116803
0.08 0.04 0.0724754254455

0.08 0.05 0.0335668396503
0.09 0.05 0.0438811116803
0.09 0.06 0.0158256393377
0.08 0.06 0.010129782134
0.09 0.06 0.0158256393377
0.08 0.05 0.0335668396503

0.08 0.06 0.010129782134
0.09 0.06 0.0158256393377
0.09 0.07 0.00414946137328
0.08 0.07 0.0021705193999
0.09 0.07 0.00414946137328
0.08 0.06 0.010129782134

0.08 0.07 0.0021705193999
0.09 0.07 0.00414946137328
0.09 0.08 0.000825522688511
0.08 0.08 0.00034615311746
0.09 0.08 0.000825522688511
0.08 0.07 0.0021705193999

0.08 0.08 0.00034615311746
0.09 0.08 0.000825522688511
0.09 0.09 0.000128090093261

0.09 0.0 0.0
0.1 0.0 0.0
0.1 0.01 -0.0590850501315
0.09 0.01 -0.0595594121138
0.1 0.01 -0.0590850501315
0.09 0.0 0.0

0.09 0.01 -0.0595594121138
0.1 0.01 -0.0590850501315
0.1 0.02 0.017936027662
0.09 0.02 0.0105168180724
0.1 0.02 0.017936027662
0.09 0.01 -0.0595594121138

0.09 0.02 0.0105168180724
0.1 0.02 0.017936027662
0.1 0.03 0.099786345909
0.09 0.03 0.0831054445441
0.1 0.03 0.099786345909
0.09 0.02 0.0105168180724

0.09 0.03 0.0831054445441
0.1 0.03 0.099786345909
0.1 0.04 0.10066116809
0.09 0.04 0.0811843528847
0.1 0.04 0.10066116809
0.09 0.03 0.0831054445441

0.09 0.04 0.0811843528847
0.1 0.04 0.10066116809
0.1 0.05 0.0588015008013
0.09 0.05 0.0438811116803
0.1 0.05 0.0588015008013
0.09 0.04 0.0811843528847

0.09 0.05 0.0438811116803
0.1 0.05 0.0588015008013
0.1 0.06 0.023668002573
0.09 0.06 0.0158256393377
0.1 0.06 0.023668002573
0.09 0.05 0.0438811116803

0.09 0.06 0.0158256393377
0.1 0.06 0.023668002573
0.1 0.07 0.00711427762598
0.09 0.07 0.00414946137328
0.1 0.07 0.00711427762598
0.09 0.06 0.0158256393377

0.09 0.07 0.00414946137328
0.1 0.07 0.00711427762598
0.1 0.08 0.00166958697062
0.09 0.08 0.000825522688511
0.1 0.08 0.00166958697062
0.09 0.07 0.00414946137328

0.09 0.08 0.000825522688511
0.1 0.08 0.00166958697062
0.1 0.09 0.000313084808202
0.09 0.09 0.000128090093261
0.1 0.09 0.000313084808202
0.09 0.08 0.000825522688511

0.09 0.09 0.000128090093261
0.1 0.09 0.000313084808202
0.1 0.1 4.77276339368e-05

0.1 0.0 0.0
0.11 0.0 0.0
0.11 0.01 -0.0586811435947
0.1 0.01 -0.0590850501315
0.11 0.01 -0.0586811435947
0.1 0.0 0.0

0.1 0.01 -0.0590850501315
0.11 0.01 -0.0586811435947
0.11 0.02 0.0271999761454
0.1 0.02 0.017936027662
0.11 0.02 0.0271999761454
0.1 0.01 -0.0590850501315

0.1 0.02 0.017936027662
0.11 0.02 0.0271999761454
0.11 0.03 0.119145909714
0.1 0.03 0.099786345909
0.11 0.03 0.119145909714
0.1 0.02 0.017936027662

0.1 0.03 0.099786345909
0.11 0.03 0.119145909714
0.11 0.04 0.122796898406
0.1 0.04 0.10066116809
0.11 0.04 0.122796898406
0.1 0.03 0.099786345909

0.1 0.04 0.10066116809
0.11 0.04 0.122796898406
0.11 0.05 0.0758162856152
0.1 0.05 0.0588015008013
0.11 0.05 0.0758162856152
0.1 0.04 0.10066116809

0.1 0.05 0.0588015008013
0.11 0.05 0.0758162856152
0.11 0.06 0.0332212463077
0.1 0.06 0.023668002573
0.11 0.06 0.0332212463077
0.1 0.05 0.0588015008013

0.1 0.06 0.023668002573
0.11 0.06 0.0332212463077
0.11 0.07 0.0111424420348
0.1 0.07 0.00711427762598
0.11 0.07 0.0111424420348
0.1 0.06 0.023668002573

0.1 0.07 0.00711427762598
0.11 0.07 0.0111424420348
0.11 0.08 0.00297976342423
0.1 0.08 0.00166958697062
0.11 0.08 0.00297976342423
0.1 0.07 0.00711427762598

0.1 0.08 0.00166958697062
0.11 0.08 0.00297976342423
0.11 0.09 0.00065066282511
0.1 0.09 0.000313084808202
0.11 0.09 0.00065066282511
0.1 0.08 0.00166958697062

0.1 0.09 0.000313084808202
0.11 0.09 0.00065066282511
0.11 0.1 0.000117925847098
0.1 0.1 4.77276339368e-05
0.11 0.1 0.000117925847098
0.1 0.09 0.000313084808202

0.1 0.1 4.77276339368e-05
0.11 0.1 0.000117925847098
0.11 0.11 1.76460252191e-05

0.11 0.0 0.0
0.12 0.0 0.0
0.12 0.01 -0.0603081536552
0.11 0.01 -0.0586811435947
0.12 0.01 -0.0603081536552
0.11 0.0 0.0

0.11 0.01 -0.0586811435947
0.12 0.01 -0.0603081536552
0.12 0.02 0.0205435251602
0.11 0.02 0.0271999761454
0.12 0.02 0.0205435251602
0.11 0.01 -0.0586811435947

0.11 0.02 0.0271999761454
0.12 0.02 0.0205435251602
0.12 0.03 0.118097252797
0.11 0.03 0.119145909714
0.12 0.03 0.118097252797
0.11 0.02 0.0271999761454

0.11 0.03 0.119145909714
0.12 0.03 0.118097252797
0.12 0.04 0.131877323123
0.11 0.04 0.122796898406
0.12 0.04 0.131877323123
0.11 0.03 0.119145909714

0.11 0.04 0.122796898406
0.12 0.04 0.131877323123
0.12 0.05 0.088417276048
0.11 0.05 0.0758162856152
0.12 0.05 0.088417276048
0.11 0.04 0.122796898406

0.11 0.05 0.0758162856152
0.12 0.05 0.088417276048
0.12 0.06 0.0425215035491
0.11 0.06 0.0332212463077
0.12 0.06 0.0425215035491
0.11 0.05 0.0758162856152

0.11 0.06 0.0332212463077
0.12 0.06 0.0425215035491
0.12 0.07 0.0158737827732
0.11 0.07 0.0111424420348
0.12 0.07 0.0158737827732
0.11 0.06 0.0332212463077

0.11 0.07 0.0111424420348
0.12 0.07 0.0158737827732
0.12 0.08 0.00478342729242
0.11 0.08 0.00297976342423
0.12 0.08 0.00478342729242
0.11 0.07 0.0111424420348

0.11 0.08 0.00297976342423
0.12 0.08 0.00478342729242
0.12 0.09 0.00119307122635
0.11 0.09 0.00065066282511
0.12 0.09 0.00119307122635
0.11 0.08 0.00297976342423

0.11 0.09 0.00065066282511
0.12 0.09 0.00119307122635
0.12 0.1 0.000249596453743
0.11 0.1 0.000117925847098
0.12 0.1 0.000249596453743
0.11 0.09 0.00065066282511

0.11 0.1 0.000117925847098
0.12 0.1 0.000249596453743
0.12 0.11 4.39298433156e-05
0.11 0.11 1.76460252191e-05
0.12 0.11 4.39298433156e-05
0.11 0.1 0.000117925847098

0.11 0.11 1.76460252191e-05
0.12 0.11 4.39298433156e-05
0.12 0.12 6.5241492265e-06

0.12 0.0 0.0
0.13 0.0 0.0
0.13 0.01 -0.0599887139843
0.12 0.01 -0.0603081536552
0.13 0.01 -0.0599887139843
0.12 0.0 0.0

0.12 0.01 -0.0603081536552
0.13 0.01 -0.0599887139843
0.13 0.02 0.0317003379211
0.12 0.02 0.0205435251602
0.13 0.02 0.0317003379211
0.12 0.01 -0.0603081536552

0.12 0.02 0.0205435251602
0.13 0.02 0.0317003379211
0.13 0.03 0.140718144702
0.12 0.03 0.118097252797
0.13 0.03 0.140718144702
0.12 0.02 0.0205435251602

0.12 0.03 0.118097252797
0.13 0.03 0.140718144702
0.13 0.04 0.156845705785
0.12 0.04 0.131877323123
0.13 0.04 0.156845705785
0.12 0.03 0.118097252797

0.12 0.04 0.131877323123
0.13 0.04 0.156845705785
0.13 0.05 0.108301686787
0.12 0.05 0.088417276048
0.13 0.05 0.108301686787
0.12 0.04 0.131877323123

0.12 0.05 0.088417276048
0.13 0.05 0.108301686787
0.13 0.06 0.0548945593654
0.12 0.06 0.0425215035491
0.13 0.06 0.0548945593654
0.12 0.05 0.088417276048

0.12 0.06 0.0425215035491
0.13 0.06 0.0548945593654
0.13 0.07 0.0219877023084
0.12 0.07 0.0158737827732
0.13 0.07 0.0219877023084
0.12 0.06 0.0425215035491

0.12 0.07 0.0158737827732
0.13 0.07 0.0219877023084
0.13 0.08 0.00724404816962
0.12 0.08 0.00478342729242
0.13 0.08 0.00724404816962
0.12 0.07 0.0158737827732

0.12 0.08 0.00478342729242
0.13 0.08 0.00724404816962
0.13 0.09 0.00200621133667
0.12 0.09 0.00119307122635
0.13 0.09 0.00200621133667
0.12 0.08 0.00478342729242

0.12 0.09 0.00119307122635
0.13 0.09 0.00200621133667
0.13 0.1 0.000472216706591
0.12 0.1 0.000249596453743
0.13 0.1 0.000472216706591
0.12 0.09 0.00119307122635

0.12 0.1 0.000249596453743
0.13 0.1 0.000472216706591
0.13 0.11 9.50455938575e-05
0.12 0.11 4.39298433156e-05
0.13 0.11 9.50455938575e-05
0.12 0.1 0.000249596453743

0.12 0.11 4.39298433156e-05
0.13 0.11 9.50455938575e-05
0.13 0.12 1.63458181899e-05
0.12 0.12 6.5241492265e-06
0.13 0.12 1.63458181899e-05
0.12 0.11 4.39298433156e-05

0.12 0.12 6.5241492265e-06
0.13 0.12 1.63458181899e-05
0.13 0.13 2.41213092474e-06

0.13 0.0 0.0
0.14 0.0 0.0
0.14 0.01 -0.0596536384886
0.13 0.01 -0.0599887139843
0.14 0.01 -0.0596536384886
0.13 0.0 0.0

0.13 0.01 -0.0599887139843
0.14 0.01 -0.0596536384886
0.14 0.02 0.0448235992442
0.13 0.02 0.0317003379211
0.14 0.02 0.0448235992442
0.13 0.01 -0.0599887139843

0.13 0.02 0.0317003379211
0.14 0.02 0.0448235992442
0.14 0.03 0.166156776398
0.13 0.03 0.140718144702
0.14 0.03 0.166156776398
0.13 0.02 0.0317003379211

0.13 0.03 0.140718144702
0.14 0.03 0.166156776398
0.14 0.04 0.183984097078
0.13 0.04 0.156845705785
0.14 0.04 0.183984097078
0.13 0.03 0.140718144702

0.13 0.04 0.156845705785
0.14 0.04 0.183984097078
0.14 0.05 0.129776070544
0.13 0.05 0.108301686787
0.14 0.05 0.129776070544
0.13 0.04 0.156845705785

0.13 0.05 0.108301686787
0.14 0.05 0.129776070544
0.14 0.06 0.0685902547068
0.13 0.06 0.0548945593654
0.14 0.06 0.0685902547068
0.13 0.05 0.108301686787

0.13 0.06 0.0548945593654
0.14 0.06 0.0685902547068
0.14 0.07 0.0291364886982
0.13 0.07 0.0219877023084
0.14 0.07 0.0291364886982
0.13 0.06 0.0548945593654

0.13 0.07 0.0219877023084
0.14 0.07 0.0291364886982
0.14 0.08 0.0103493111781
0.13 0.08 0.00724404816962
0.14 0.08 0.0103493111781
0.13 0.07 0.0219877023084

0.13 0.08 0.00724404816962
0.14 0.08 0.0103493111781
0.14 0.09 0.00313325646696
0.13 0.09 0.00200621133667
0.14 0.09 0.00313325646696
0.13 0.08 0.00724404816962

0.13 0.09 0.00200621133667
0.14 0.09 0.00313325646696
0.14 0.1 0.00081623231524
0.13 0.1 0.000472216706591
0.14 0.1 0.00081623231524
0.13 0.09 0.00200621133667

0.13 0.1 0.000472216706591
0.14 0.1 0.00081623231524
0.14 0.11 0.00018417155748
0.13 0.11 9.50455938575e-05
0.14 0.11 0.00018417155748
0.13 0.1 0.000472216706591

0.13 0.11 9.50455938575e-05
0.14 0.11 0.00018417155748
0.14 0.12 3.59175072473e-05
0.13 0.12 1.63458181899e-05
0.14 0.12 3.59175072473e-05
0.13 0.11 9.50455938575e-05

0.13 0.12 1.63458181899e-05
0.14 0.12 3.59175072473e-05
0.14 0.13 6.07656232737e-06
0.13 0.13 2.41213092474e-06
0.14 0.13 6.07656232737e-06
0.13 0.12 1.63458181899e-05

0.13 0.13 2.41213092474e-06
0.14 0.13 6.07656232737e-06
0.14 0.14 8.91821354186e-07

0.14 0.0 0.0
0.15 0.0 0.0
0.15 0.01 -0.0594351273283
0.14 0.01 -0.0596536384886
0.15 0.01 -0.0594351273283
0.14 0.0 0.0

0.14 0.01 -0.0596536384886
0.15 0.01 -0.0594351273283
0.15 0.02 0.060301257277
0.14 0.02 0.0448235992442
0.15 0.02 0.060301257277
0.14 0.01 -0.0596536384886

0.14 0.02 0.0448235992442
0.15 0.02 0.060301257277
0.15 0.03 0.194860543126
0.14 0.03 0.166156776398
0.15 0.03 0.194860543126
0.14 0.02 0.0448235992442

0.14 0.03 0.166156776398
0.15 0.03 0.194860543126
0.15 0.04 0.213399177074
0.14 0.04 0.183984097078
0.15 0.04 0.213399177074
0.14 0.03 0.166156776398

0.14 0.04 0.183984097078
0.15 0.04 0.213399177074
0.15 0.05 0.15265514263
0.14 0.05 0.129776070544
0.15 0.05 0.15265514263
0.14 0.04 0.183984097078

0.14 0.05 0.129776070544
0.15 0.05 0.15265514263
0.15 0.06 0.0833711266269
0.14 0.06 0.0685902547068
0.15 0.06 0.0833711266269
0.14 0.05 0.129776070544

0.14 0.06 0.0685902547068
0.15 0.06 0.0833711266269
0.15 0.07 0.0372302852497
0.14 0.07 0.0291364886982
0.15 0.07 0.0372302852497
0.14 0.06 0.0685902547068

0.14 0.07 0.0291364886982
0.15 0.07 0.0372302852497
0.15 0.08 0.0141019558975
0.14 0.08 0.0103493111781
0.15 0.08 0.0141019558975
0.14 0.07 0.0291364886982

0.14 0.08 0.0103493111781
0.15 0.08 0.0141019558975
0.15 0.09 0.00461118983902
0.14 0.09 0.00313325646696
0.15 0.09 0.00461118983902
0.14 0.08 0.0103493111781

0.14 0.09 0.00313325646696
0.15 0.09 0.00461118983902
0.15 0.1 0.0013127698685
0.14 0.1 0.00081623231524
0.15 0.1 0.0013127698685
0.14 0.09 0.00313325646696

0.14 0.1 0.00081623231524
0.15 0.1 0.0013127698685
0.15 0.11 0.000326744076771
0.14 0.11 0.00018417155748
0.15 0.11 0.000326744076771
0.14 0.1 0.00081623231524

0.14 0.11 0.00018417155748
0.15 0.11 0.000326744076771
0.15 0.12 7.10590028484e-05
